Date,ARKK_ret,Volume,Mom,Mkt-RF,SMB,HML,RMW,CMA
20201214,-0.01459272,4670500,0.011,-0.0028,0.0022,-0.0152,-0.004,-0.008
20201215,-0.017002721,4390600,-0.0033,0.0128,0.0115,0.0036,0.0044,0.0055
20201216,-0.006014435,3231600,0.0061,0.0017,-0.0058,-0.0038,0.0003,-0.002
20201217,0.00582419,3860700,0.012,0.0079,0.005,-0.0071,-0.0059,-0.0021
20201218,-0.002116462,4205100,0.0109,-0.0012,-0.0019,-0.0117,-0.004,-0.0075
20201221,0.034417539,6958900,0.0113,-0.0023,0.0023,-0.0005,-0.0102,0.0032
20201222,0.004836377,7425100,0.0186,0.0006,0.0084,-0.0161,-0.0084,-0.0007
20201223,-0.015019909,7202900,-0.0221,0.001,0.0087,0.0203,0.0029,0.0041
20201224,-0.019242112,4038300,0.002,0.0021,-0.0044,-0.0019,0.0025,-0.0008
20201228,-0.04241977,9479800,-0.0047,0.0046,-0.0068,0.0036,0.0139,0.0046
20201229,-0.032754991,10938400,-0.0041,-0.004,-0.0142,0.0024,0.0078,-0.0029
20201230,0.010478447,5106300,-0.0027,0.0027,0.0106,0.0003,-0.0065,-0.0005
20201231,-0.02528972,5444800,-0.0059,0.0039,-0.0071,0.0041,0.0056,-0.0024
20210104,-0.012121684,8314400,-0.0004,-0.0141,0.0016,0.0058,-0.0064,0.001
20210105,0.027174828,5362200,-0.0071,0.0086,0.0131,0.0048,0.0036,0.0055
20210106,0.012155608,6847500,-0.0258,0.0079,0.0315,0.0393,0.0006,0.0053
20210107,0.055047276,8145100,0.0155,0.0176,0.0002,-0.0083,-0.015,-0.002
20210108,0.003168324,12830300,0.0083,0.0051,-0.0101,-0.0138,-0.0043,-0.0037
20210111,-0.014474146,8217800,-0.0094,-0.0051,0.0054,0.0126,-0.0017,0.0045
20210112,0.005778371,6032000,-0.0072,0.0038,0.0148,0.0121,-0.0045,0.0042
20210113,-0.001479546,5182100,0.0045,0.0007,-0.0102,-0.0045,-0.0022,-0.0005
20210114,0.013378713,7691100,-0.0107,-0.0011,0.0237,0.0111,-0.0101,0.0043
20210115,-0.033771302,9489400,0.0061,-0.0086,-0.0074,-0.0076,0.0027,-0.0047
20210119,0.005297221,7212000,0.0063,0.0092,0.0075,-0.008,-0.007,0.0009
20210120,-0.012373044,7964400,0.0126,0.0126,-0.0075,-0.0108,0.0063,-0.0038
20210121,-0.024322868,7291700,0.0119,-0.0004,-0.0077,-0.0094,0.0084,0.0038
20210122,0.01374043,5714800,0.0083,-0.0007,0.0164,-0.0012,-0.0067,0.0063
20210125,-0.01273541,8570800,0.0031,0.0029,-0.0028,-0.0041,0.0023,0.0098
20210126,-0.036808136,8106400,0.0025,-0.0032,-0.0002,0.0001,0.0101,0.0106
20210127,-0.005134248,10003900,-0.0066,-0.0253,0.0119,0.0155,0.0059,0.0246
20210128,0.012989737,5865400,0.0019,0.0092,-0.0169,-0.0091,-0.0106,-0.0226
20210129,-0.01730301,7195500,0.0022,-0.0184,0.0041,0.0058,-0.0075,0.0038
20210201,0.018859831,7828500,0.0128,0.0173,0.0074,-0.0147,-0.0023,-0.0122
20210202,0.010942849,7960800,-0.0008,0.0148,-0.0079,-0.0108,-0.0102,-0.0214
20210203,-0.016954881,6504200,-0.0099,0.0015,0.0068,0.007,-0.0012,0.0016
20210204,0.002839269,5259900,-0.0039,0.0123,0.006,0.0037,-0.0009,-0.0022
20210205,0.004435511,5591900,0.0044,0.0058,0.0094,-0.0047,-0.0073,0.0041
20210208,0.008286715,8583400,0.0046,0.0096,0.0225,0.0039,-0.0094,0.0073
20210209,0.006627178,8122900,0.0042,0.0005,0.007,-0.0017,-0.0073,-0.0049
20210210,-0.026081368,14325800,-0.0078,-0.0008,-0.0044,0.0064,0.0019,-0.0003
20210211,-0.002774148,8839300,0.0074,0.0019,-0.0035,-0.0043,-0.0029,-0.0008
20210212,0.01754612,6685600,0.0064,0.0049,-0.0013,0.0049,-0.0037,-0.0005
20210216,-0.024709261,11148800,-0.007,-0.0014,-0.0024,0.0188,0.0015,0
20210217,-0.008599954,13602000,-0.0113,-0.0021,-0.0068,0.0061,0.0029,-0.0014
20210218,0.000946038,10989900,-0.0089,-0.0063,-0.0147,-0.0019,0.0091,-0.0045
20210219,0.007326739,7901900,0.0017,0.0016,0.0204,0.0071,-0.0044,0.0055
20210222,-0.039674071,16368700,-0.0325,-0.0113,0.0072,0.0316,0.017,0.0086
20210223,0.021001617,37539000,-0.0184,-0.0015,-0.0103,0.009,0.0116,-0.0021
20210224,-0.000866765,15840200,-0.0015,0.0115,0.0149,0.014,-0.003,0.0033
20210225,-0.04897928,16444800,-0.0184,-0.0274,-0.0092,0.0092,0.0099,0.0042
20210226,-0.002601347,16969200,0.0198,-0.0028,0.0034,-0.0157,-0.0005,-0.0037
20210301,0.016054735,11580300,0.0151,0.0263,0.0111,0.0023,-0.0041,0.0023
20210302,-0.03428575,9279100,-0.0148,-0.0105,-0.0077,0.0124,0.0062,0.002
20210303,-0.05868635,16503000,-0.0326,-0.0157,0.0064,0.0357,0.0167,0.0105
20210304,-0.046457304,27279300,-0.0285,-0.017,-0.0111,0.0171,0.0129,0.0044
20210305,-0.018033895,38985500,-0.011,0.0185,0.0036,0.0062,0.0097,0.0051
20210308,-0.057606821,23537500,-0.0307,-0.0067,0.0147,0.037,0.0163,0.0088
20210309,0.040598291,25294500,0.0452,0.0179,0.0045,-0.0324,-0.0187,-0.0046
20210310,-0.039470525,19524800,-0.0048,0.0068,0.0119,0.0182,-0.0007,0.0014
20210311,0.021594109,18698900,0.0298,0.0144,0.0109,-0.0202,-0.0142,-0.008
20210312,0.01344,15390000,-0.0102,0.001,0.0052,0.013,0.0064,0.0059
20210315,0.014403793,10047500,0.01,0.007,-0.0033,-0.0129,0.0021,0.0008
20210316,-0.03440348,13908000,-0.0136,-0.0043,-0.0136,-0.0083,0.0031,-0.0002
20210317,0.038370664,14592400,0.0148,0.0033,0.0065,0.0033,-0.0005,0.0015
20210318,-0.03449663,14738800,-0.0345,-0.0188,-0.0122,0.0218,0.0096,0.0045
20210319,0.019751671,12515300,0.0119,0.0025,0.0093,-0.0099,-0.008,-0.0054
20210322,0.00580646,8948100,0.0016,0.0055,-0.017,-0.0221,-0.0025,-0.0009
20210323,-0.024769439,7454400,-0.0221,-0.0117,-0.0295,-0.0104,0.0058,-0.0079
20210324,-0.063020416,18523900,-0.0282,-0.0101,-0.0158,0.0147,0.0139,0.0011
20210325,0.027478421,21016000,0.0074,0.0067,0.0201,0.0139,0.0046,0.0112
20210326,-0.004019916,17712300,-0.0045,0.0155,0.0019,0.0069,0.0079,0.0057
20210329,-0.021390845,14228200,-0.0269,-0.0049,-0.0249,-0.0023,0.0091,-0.0001
20210330,0.0401818,14589400,0.0233,-0.0002,0.0183,0.01,-0.0025,-0.002
20210331,0.034586812,17368500,0.0176,0.0063,0.0059,-0.0233,-0.012,-0.0025
20210401,-0.01716006,12606100,0.0066,0.0127,0.0021,0,-0.0068,-0.0051
20210405,-0.021872,9480800,-0.0049,0.0127,-0.007,-0.0071,0.01,0.0009
20210406,0.017752971,8739800,0.0068,0.0001,-0.0032,0.001,-0.0011,-0.0028
20210407,-0.020192994,6131200,-0.0082,-0.0012,-0.0154,0.0032,0.007,-0.0011
20210408,0.010912019,6610900,0.0115,0.0062,0.0026,-0.0116,-0.0055,-0.0038
20210409,0.002032355,5564100,-0.0017,0.0065,-0.0062,0.0014,0.008,0.0013
20210412,-0.001793145,5261300,-0.0024,-0.0005,-0.0047,0.0058,0.0074,-0.0034
20210413,0.034717708,12014900,0.009,0.0041,-0.0077,-0.0161,-0.0109,-0.0037
20210414,-0.026734216,9959200,-0.0016,-0.0035,0.0117,0.0141,0.0002,0.0068
20210415,-0.001734413,7953900,-0.0075,0.0104,-0.0079,-0.0119,0.001,-0.0053
20210416,-0.016836653,6911000,-0.003,0.0027,-0.0019,0.0065,0.0084,0.0017
20210419,-0.017377809,11418300,-0.0122,-0.0073,-0.0066,0.0079,0.0072,0.0041
20210420,-0.009406452,9825700,-0.0206,-0.0094,-0.0137,-0.0156,0.0038,-0.0048
20210421,0.034301248,6537500,0.0197,0.0111,0.0154,0.001,-0.0047,0.001
20210422,-0.009221454,7751500,-0.0011,-0.0077,0.0064,-0.0076,-0.0019,-0.0021
20210423,0.014566393,4761400,0.0182,0.0126,0.0076,0.007,-0.0034,0.0005
20210426,0.024873675,6403900,0.0144,0.0043,0.008,-0.005,-0.0122,-0.0005
20210427,-0.010813391,4985300,0.0006,-0.0003,0.0008,0.0084,0.0053,0.0005
20210428,0.00063842,5190200,-0.0015,-0.0006,0.0029,0.0019,-0.0031,-0.0033
20210429,-0.034799841,9313500,-0.0089,0.0039,-0.0077,0.0109,0.0135,-0.0024
20210430,0.005662428,6921900,-0.0047,-0.0083,-0.0051,-0.0032,0.0014,-0.0043
20210503,-0.03547558,10956200,-0.0037,0.0017,0.0072,0.017,0.011,0.0107
20210504,-0.01896434,14621000,-0.0019,-0.0089,-0.0025,0.02,0.011,0.0058
20210505,-0.027123678,9106800,0.0029,-0.0006,-0.0016,0.0134,0.0066,0.0062
20210506,-0.020611164,17515400,-0.0102,0.0048,-0.0054,0.012,0.0124,0.0059
20210507,-0.011709566,14769400,0.012,0.0084,0.0045,-0.0009,-0.0024,0.0014
20210510,-0.040597842,17802500,-0.0226,-0.0136,-0.0129,0.017,0.0117,0.0073
20210511,0.062687782,30440500,0,-0.0063,0.007,-0.0089,-0.0084,-0.0007
20210512,-0.011418541,17478900,-0.0256,-0.0234,-0.0115,0.0071,-0.0027,0.0013
20210513,-0.036886417,29699500,-0.0016,0.0102,0.0047,0.0114,0.014,0.0036
20210514,0.024153167,20572500,0.0174,0.0181,0.0096,-0.0015,-0.0025,-0.0001
20210517,0.005450102,16239700,0.0028,-0.0024,0.0073,0.0083,0.0001,0.0056
20210518,0.014325845,17658600,-0.0026,-0.0069,0.0006,-0.0094,-0.0103,-0.0043
20210519,0.029288284,18364800,-0.0069,-0.0034,-0.0052,-0.0046,-0.0018,-0.0032
20210520,0.019999962,11797600,0.0018,0.0115,-0.0049,-0.0142,-0.0085,-0.0048
20210521,-0.016813804,11478700,0.0024,-0.0004,0.0046,0.0098,-0.0011,-0.0007
20210524,0.017785275,9325300,0.0111,0.0099,-0.0048,-0.0069,0.0025,-0.0029
20210525,-0.001095918,8821300,0.0024,-0.003,-0.0085,-0.0123,0.002,-0.0016
20210526,0.013276339,8340000,0.0173,0.0047,0.0178,0.0056,-0.0054,0.0014
20210527,0.00889566,7496500,0.0157,0.0028,0.0108,0.0094,-0.0026,0.0028
20210528,-0.003183428,9217700,-0.0037,0.0004,-0.0037,-0.003,-0.0019,-0.0042
20210601,-0.014178095,7496100,0.0095,0.0003,0.014,0.0145,0.003,0.0039
20210602,-0.00026946,7250400,-0.007,0.0012,-0.0021,0.0031,-0.0008,0.0069
20210603,-0.021673782,10095800,-0.0102,-0.0053,-0.0025,0.0072,0.0041,0.0032
20210604,0.006525726,6581600,0.0036,0.0089,-0.006,-0.0089,-0.0013,-0.0021
20210607,0.031298665,7392200,0.0065,0.0015,0.0128,-0.0096,-0.0102,-0.0019
20210608,-0.005450576,6810700,0.0047,0.0019,0.0108,-0.0031,0.0006,-0.0006
20210609,-0.007912105,7349200,-0.0116,-0.003,-0.0045,-0.0084,0.0015,0.0017
20210610,0.022409996,7184400,-0.0164,0.004,-0.0133,-0.0204,-0.0056,-0.0106
20210611,0.005629185,6661200,0.0062,0.0037,0.0071,0.0018,0.0004,-0.0002
20210614,0.014924145,8467000,-0.0093,0.0015,-0.0075,-0.0161,-0.0059,-0.0048
20210615,-0.023419619,8590500,0.0001,-0.003,0.0021,0.013,0.0069,0.0011
20210616,-0.003220218,12257800,0.0037,-0.0045,0.0043,0.002,-0.0034,-0.0025
20210617,0.0413005,12696600,-0.018,0.0001,-0.0134,-0.0357,-0.007,-0.0109
20210618,0.009595016,8495700,-0.0052,-0.0122,-0.008,-0.0144,-0.0044,-0.007
20210621,0.008778602,5448600,0.0133,0.0134,0.0083,0.0106,0.0041,0.0032
20210622,0.016633031,6356700,0.0045,0.0058,-0.001,-0.0043,0.0019,0.0021
20210623,0.016707811,7841300,0.0118,0.0001,0.0051,-0.0029,-0.0048,-0.0022
20210624,0.002962093,9897600,0.0071,0.0069,0.0074,0.0023,-0.0038,0.0026
20210625,-0.003573162,7330200,-0.0056,0.0031,-0.005,0.0043,-0.0013,0.0006
20210628,0.011888104,10325600,0.0012,0.0022,-0.0085,-0.016,-0.0051,-0.0013
20210629,0.0062274,7071300,0.001,0,-0.004,-0.0029,0.0031,0.004
20210630,0.001761746,9309800,0.0078,0.0007,0.0012,0.0076,0.0072,0.0062
20210701,-0.012160581,7357100,-0.0027,0.0043,0.004,0.0041,0.0001,0.0042
20210702,-0.013320072,5891700,-0.0082,0.0056,-0.0152,-0.0072,0.0066,-0.0016
20210706,-0.006713567,7372600,-0.0146,-0.0028,-0.0104,-0.0199,0.0056,-0.007
20210707,-0.029294533,9314200,-0.0115,0.0009,-0.0086,0.0008,0.017,0.0033
20210708,0.0243396,9659900,-0.0032,-0.0086,-0.0001,-0.0077,-0.0022,-0.0003
20210709,0.016260836,6307400,0.0165,0.0125,0.0085,0.0157,-0.0018,0.0036
20210712,-0.011882129,4063600,0.009,0.0023,-0.0001,0.0056,0.0029,-0.0029
20210713,-0.017832766,6477400,-0.0124,-0.0056,-0.0123,-0.0041,0.0072,0.0012
20210714,-0.041683562,10497000,-0.014,-0.0026,-0.0117,0.0034,0.0193,0.006
20210715,-0.013977136,12755600,-0.0062,-0.0038,-0.0027,0.0079,0.0034,-0.0006
20210716,-0.010864944,7648200,-0.0156,-0.0077,-0.004,-0.0125,0.0012,-0.0083
20210719,0.029494391,11861800,-0.0062,-0.0141,0.0003,-0.0174,-0.0042,-0.0112
20210720,0.02765722,6707700,0.0164,0.0169,0.0084,0.0016,-0.0057,0.0039
20210721,0.014767355,5738200,0.019,0.0095,0.0072,0.0079,-0.0098,0.0005
20210722,-0.006448988,4781500,-0.0063,0.0009,-0.0156,-0.0101,0.005,-0.0038
20210723,0.00352459,4388500,0.0009,0.0098,-0.0034,-0.0047,0.0049,-0.0032
20210726,-0.007346955,5802400,0.0098,0.0018,0.001,0.0133,0.0028,0.0087
20210727,-0.019669397,10982300,-0.0108,-0.0066,-0.0047,0.006,0.0045,0.0012
20210728,0.023532389,5810700,0.0059,0.0027,0.0121,-0.0066,-0.0156,-0.0072
20210729,0.003631512,3759700,0.008,0.0041,0.0022,0.0094,0.0082,0.0052
20210730,0,5263200,-0.0006,-0.0065,-0.0008,-0.0017,0.0056,0.0039
20210802,0.004811697,5211800,-0.0005,-0.0012,-0.0012,-0.0041,-0.0006,-0.0032
20210803,-0.00898522,6748900,0.0049,0.0073,-0.0041,0.0092,0.0064,0.002
20210804,0.026648875,5300900,-0.0021,-0.0039,-0.0095,-0.0156,-0.0037,-0.011
20210805,0.02489392,5260000,0.0084,0.0074,0.0107,-0.001,-0.0132,-0.0042
20210806,-0.018040992,6044700,0.0048,0.0009,0.0047,0.0188,0.0058,0.0033
20210809,0.008654857,4528100,0.0066,0.0001,-0.0045,-0.0026,-0.0063,-0.0054
20210810,-0.027468575,5387100,0.004,0.0006,0.0038,0.0182,0.0071,0.009
20210811,-0.010280638,6007900,-0.003,0.0019,0.003,0.0141,0.0089,0.005
20210812,0.0078577,3320300,0.0034,0.0024,-0.0069,-0.004,0.0006,0.0011
20210813,-0.01525091,3973500,-0.0086,0,-0.0095,-0.0025,0.007,-0.0001
20210816,-0.019035614,7762900,-0.0049,-0.0005,-0.0087,0.0005,0.0166,0.0016
20210817,0.004420194,8425700,-0.0124,-0.008,-0.005,-0.0011,-0.0029,0.001
20210818,-0.001895589,6016200,0.0047,-0.0095,0.0012,-0.0019,-0.0031,-0.0067
20210819,-0.003588342,5713700,-0.0085,-0.0015,-0.0096,-0.0082,0.0139,-0.0047
20210820,0.012680411,4591100,0.0023,0.0092,0.0086,-0.0049,-0.0037,-0.0028
20210823,0.021283914,6587100,0.0075,0.0108,0.0076,-0.0085,-0.0184,-0.0007
20210824,0.006317498,5165900,0.0095,0.0041,0.0041,0.0036,-0.0073,0.0008
20210825,0.000744146,3508700,0.0073,0.0026,0.0006,0.0036,-0.0043,-0.0001
20210826,-0.01292244,4715800,-0.0031,-0.0065,-0.0044,-0.0032,-0.0005,-0.0016
20210827,0.018444325,3793500,0.0094,0.0107,0.0165,0.003,-0.0071,0.0014
20210830,0.00449937,2992400,-0.0117,0.0035,-0.0069,-0.0137,0.0067,0.0013
20210831,0.003123691,3926200,-0.0023,-0.0013,0.0046,-0.0005,-0.0045,-0.0022
20210901,0.009959192,4673700,-0.0058,0.0011,0.004,-0.0094,-0.0043,-0.0036
20210902,0.002570075,3212200,0.0022,0.0036,0.002,-0.0004,-0.0043,0.0058
20210903,0.004416985,3916000,0.0025,-0.0001,-0.0055,-0.0026,0.0004,-0.0027
20210907,-0.003993291,4128800,0.0025,-0.0036,-0.0036,-0.0009,-0.006,0.0017
20210908,-0.02329518,6390800,-0.0096,-0.0034,-0.0075,0.0008,0.0076,0.0018
20210909,0.004373651,3648700,0.0091,-0.0027,0.0026,0.0009,-0.0079,-0.0031
20210910,-0.017855711,3342900,-0.0024,-0.0076,-0.0003,0.0002,0.0022,-0.0048
20210913,-0.021123285,6980000,0.0001,0.0014,0.0023,0.0134,0.0022,0.0098
20210914,-0.015832887,5234000,-0.0012,-0.0066,-0.0067,-0.0097,0.0043,-0.0047
20210915,0.00735295,4675000,0.0104,0.0088,0.0013,0.0063,-0.0025,0.0047
20210916,0.009364084,4739800,-0.0011,-0.0003,-0.0009,-0.0055,-0.004,-0.0055
20210917,0.022469056,7752100,-0.0074,-0.0072,0.0098,-0.0005,-0.0064,-0.0044
20210920,-0.007095854,9990100,-0.0068,-0.0187,-0.0058,0.0023,0.0077,0.0027
20210921,-0.001023392,5092300,0.0015,0.0005,0.0026,-0.0067,-0.0044,-0.0032
20210922,0.007936516,3659500,0.013,0.01,0.0015,0.0053,-0.0053,0.0048
20210923,0.000251429,4163000,0.0109,0.0128,0.0046,0.0093,-0.0101,0.002
20210924,-0.008129385,5075800,0.0024,0.0008,-0.0039,0.007,0.0058,0.0025
20210927,0.00446311,8196800,0.0061,-0.001,0.017,0.0243,-0.0026,0.0072
20210928,-0.027322421,12146100,-0.0062,-0.0218,0,0.0176,0.0085,0.0108
20210929,-0.028338621,8954900,-0.0049,0.0003,-0.0019,0.008,0.0116,0.0033
20210930,0.001631183,8549600,-0.0011,-0.0102,0.0008,-0.0077,-0.0123,-0.0036
20211001,0.001351117,5252200,0.0062,0.011,0.0047,0.005,-0.001,0.0061
20211004,-0.031882216,7650500,0.0006,-0.0143,0.004,0.0234,0.0071,0.0108
20211005,0.013665529,5582400,0.0066,0.0105,-0.0057,-0.0007,-0.0007,-0.003
20211006,0.017962981,4677200,-0.0085,0.0033,-0.0099,-0.0049,0.0034,-0.0067
20211007,0.012589937,5129800,0.0064,0.0101,0.0046,-0.0017,-0.0008,0.0005
20211008,-0.020979047,4477500,0.0003,-0.0028,-0.0045,0.0112,0.001,0.0061
20211011,0.000453725,4014100,0.0006,-0.0072,0.0022,-0.0028,-0.0003,0.0029
20211012,0.008756893,3844600,-0.0005,-0.0006,0.0056,-0.0044,-0.0089,-0.0025
20211013,0.012677421,4484800,-0.0045,0.0043,-0.0008,-0.0106,-0.0048,-0.0077
20211014,0.005043496,4861200,0.001,0.0165,-0.0038,-0.0027,-0.0001,-0.0013
20211015,-0.005410951,3538200,0.0013,0.0063,-0.0113,0.003,0.0037,-0.0005
20211018,0.017560671,3927300,0.0138,0.0041,-0.0041,-0.0001,0.0056,-0.0005
20211019,0.016142745,5706700,-0.0071,0.0071,-0.0047,-0.0023,-0.0016,0.0008
20211020,-0.011994257,3666500,0.001,0.0034,0.0023,0.0119,0.0029,0.0052
20211021,0.010300591,4406800,0.0003,0.0037,0.0003,-0.0095,0.0032,-0.0062
20211022,-0.011334996,4944700,0.0031,-0.0025,0.0001,0.0101,0.0044,0.0052
20211025,0.027152392,7614600,0.0124,0.0058,0.0037,-0.0015,-0.0042,-0.0036
20211026,-0.011822299,7907300,-0.0022,0.0004,-0.0078,-0.0031,-0.0036,-0.0014
20211027,-0.021357278,4869300,-0.001,-0.0076,-0.0095,-0.0118,0.0085,-0.006
20211028,0.025863522,4681700,0.0083,0.0114,0.0082,-0.0049,-0.0034,-0.0017
20211029,0.002977183,3166400,0.0055,0.0022,0.0014,-0.0084,0.0055,-0.0079
20211101,0.026162577,6516500,0.0105,0.0051,0.0205,0.0044,-0.0112,0.0002
20211102,-0.011801558,5595900,-0.0001,0.0024,-0.0033,-0.0054,0.0042,0.0013
20211103,0.019299967,3928400,-0.0028,0.008,0.0144,-0.0012,0.0021,-0.0038
20211104,-0.002741903,7436100,-0.005,0.0039,-0.0028,-0.0137,0.0065,-0.0071
20211105,-0.013472072,5807100,0.0077,0.0038,0.0079,0.0119,0.0001,0.0129
20211108,0.014052099,3428800,0.0051,0.0018,0.0002,0.0007,-0.005,-0.0008
20211109,-0.026955079,5724100,-0.009,-0.0035,-0.0015,0.0045,0.0058,0.0028
20211110,-0.015875672,7951900,-0.0092,-0.0107,-0.0031,0.0094,0.0137,-0.0007
20211111,-0.007947269,3978100,0.0101,0.0024,0.0063,0.0033,0.0014,0.001
20211112,0.00611362,3740700,-0.0021,0.0074,-0.0046,-0.0091,0.0039,-0.003
20211115,-0.011106428,3690200,-0.0018,-0.0002,-0.0047,0.0071,0.0057,0.0048
20211116,0.018673977,3324500,0.0032,0.005,-0.0017,-0.0072,0.0018,-0.0064
20211117,-0.013939359,3902600,0.0002,-0.0047,-0.0063,-0.0025,0.0081,0.0016
20211118,-0.028259174,6025900,0.0092,0.0006,-0.0075,-0.0007,0.0126,-0.0009
20211119,-0.009187182,5796300,0.0002,-0.002,-0.004,-0.0129,0.0104,-0.006
20211122,-0.043298094,9031900,0.0061,-0.0061,0.0005,0.0276,0.0125,0.0159
20211123,-0.01852538,10296000,0.0003,-0.0003,-0.002,0.0175,0.0024,0.0115
20211124,0.026087766,7798000,0.0014,0.003,-0.0013,-0.0087,-0.0053,-0.0021
20211126,-0.0042018,6119000,-0.0069,-0.0222,-0.0128,-0.0092,0.0026,-0.0061
20211129,-0.015016167,5724200,0.0127,0.0111,-0.013,-0.0079,0.0038,-0.0033
20211130,-0.012242972,9609200,-0.0014,-0.0195,0.0016,-0.0113,-0.0011,0.0042
20211201,-0.076346623,11327800,-0.0031,-0.0161,-0.0048,0.011,0.023,0.0075
20211202,0.003852372,14404700,-0.0025,0.0151,0.01,0.0127,-0.0065,0.0005
20211203,-0.051996805,20003900,-0.0121,-0.0121,-0.0087,0.0106,0.0179,0.0101
20211206,0.031728763,19380300,-0.0097,0.0119,0.0083,0.0063,0.0009,0.0062
20211207,0.022783041,13509000,0.0099,0.0222,-0.0015,-0.0179,-0.0147,-0.0044
20211208,0.026860367,11292900,-0.0051,0.0047,0.0034,-0.0083,-0.0097,0.002
20211209,-0.048207996,14074200,-0.0005,-0.0107,-0.0107,0.0157,0.0142,0.0098
20211210,-0.028094988,13081300,0.0075,0.007,-0.0087,0.005,0.0138,0.0077
20211213,-0.013466969,17118500,-0.0191,-0.0104,-0.0029,-0.0098,0.003,-0.0031
20211214,0.011367273,12551300,-0.0029,-0.0076,-0.0035,0.0164,0.0041,0.0017
20211215,0.025577613,24028000,0.0048,0.0162,0.0002,-0.0191,0.0004,-0.0036
20211216,-0.051321698,20432300,-0.0114,-0.012,-0.0085,0.0278,0.0064,0.0065
20211217,0.070248811,26902800,-0.0159,-0.0065,0.0148,-0.0233,-0.0172,-0.0038
20211220,-0.002842074,13357600,-0.0037,-0.0127,-0.0021,-0.0041,0.0003,0.0016
20211221,0.023195382,11462800,0.0058,0.0206,0.0067,0.0019,-0.0108,-0.0019
20211222,0.000203624,12428100,0.0095,0.0097,0.0018,-0.0036,0.0035,0.0008
20211223,0.009784925,8100700,0.0009,0.0071,0.0029,-0.0048,-0.0037,-0.0039
20211227,-0.013069838,7408700,0.0193,0.0122,-0.0013,0.0029,0.0097,0.0048
20211228,-0.016556983,9604400,-0.0053,-0.0027,-0.0041,0.0081,0.0085,0.002
20211229,-0.01012764,9883300,0.0041,0.0006,-0.0002,0.0017,0.0069,0.0001
20211230,0.036108378,9528400,-0.0105,-0.0015,0.0008,-0.004,-0.0083,-0.0042
20211231,-0.021921239,7090700,0.0043,-0.0031,0.0017,0.0053,0.0036,0.004
20220103,0.010312479,10381100,-0.0105,0.0073,0.0042,0.0078,-0.0116,0.0058
20220104,-0.041765749,19120900,0.0039,-0.0029,-0.0007,0.0362,0.0063,0.0146
20220105,-0.058283151,20246500,-0.0071,-0.0228,-0.0094,0.026,0.0141,0.0123
20220106,-0.004536455,20026500,0.0071,0,0.0038,0.0175,-0.0056,-0.0001
20220107,-0.01665696,15288600,-0.0063,-0.0048,-0.0096,0.0202,-0.0013,0.0084
20220110,0.017026531,23683000,-0.0018,-0.0015,-0.0029,-0.0028,-0.0004,-0.0039
20220111,0.030324628,13833900,-0.0009,0.011,-0.0019,-0.003,-0.0125,0.0037
20220112,-0.038763248,19750900,0.0124,0.0012,-0.0085,0.005,0.0076,0.0027
20220113,-0.059169496,25331700,-0.0027,-0.0157,0.0086,0.0241,0.0117,0.0102
20220114,0.009943374,25199200,-0.0018,0.0008,0.0005,0.0054,-0.0085,0.0047
20220118,-0.023240971,23411700,0.0013,-0.0208,-0.0091,0.0137,0.008,0.0096
20220119,-0.025096487,31652000,-0.0043,-0.0101,-0.0036,-0.0067,0.0024,0.0009
20220120,-0.01531473,24563200,-0.0044,-0.0114,-0.0083,-0.0023,-0.003,0.0013
20220121,-0.043850346,38022900,0.0041,-0.021,0.0038,0.0049,0.0103,0.0048
20220124,0.072168032,66389100,0.0008,0.0053,0.0175,-0.0025,-0.0007,-0.0065
20220125,-0.007847505,37188000,0.0024,-0.0143,-0.0019,0.0279,-0.0079,0.016
20220126,-0.060049059,34295800,0.014,-0.003,-0.0106,0.0009,0.0043,-0.0005
20220127,-0.06034841,21663700,0.0029,-0.0079,-0.0147,0.0079,0.0105,0.0096
20220128,0.040622213,38032800,-0.0028,0.0245,-0.0061,-0.0207,0.0017,0.0023
20220131,0.076648618,28613200,-0.0172,0.0234,0.0072,-0.0286,-0.0182,-0.0159
20220201,0.005085409,23869900,-0.0001,0.0087,0.0012,0.0065,-0.0107,0.0038
20220202,-0.055160894,30933500,0.0238,0.0048,-0.0158,0.0072,0.0148,0.0049
20220203,-0.015682892,31392300,0.0123,-0.0249,0.0044,0.0218,0.0042,0.0132
20220204,0.043010753,29067100,-0.0224,0.0089,-0.0028,-0.006,-0.017,-0.0111
20220207,-0.00261449,20577100,-0.0038,-0.0025,0.0066,0.0023,-0.007,-0.0002
20220208,0.004997918,17707200,-0.0015,0.0102,0.0073,-0.0028,0.0092,-0.0044
20220209,0.033681979,22089100,-0.0114,0.0161,0.0003,-0.0195,-0.0111,-0.0024
20220210,-0.007401373,32600400,0.0035,-0.0169,0.0003,0.0123,-0.0055,0.0032
20220211,-0.031649805,30130300,0.0073,-0.0192,0.0091,0.0213,-0.0018,0.0143
20220214,-0.002096757,22902500,-0.0007,-0.0035,0.0008,-0.0059,0.0068,-0.0019
20220215,0.031374175,19152400,-0.0091,0.0187,0.0104,-0.0142,-0.0069,-0.0083
20220216,-0.012869101,15095700,0.0064,-0.0002,0.0004,0.0031,0.006,0.004
20220217,-0.04856271,19486100,0.0103,-0.0228,-0.0005,0.011,0.0088,0.0145
